timestamp,open,high,low,close,volume
2024-06-11 17:53:33.967323,19817.104532284728,19840.503211696843,19794.34800947066,19828.70143855817,477381
2024-06-11 18:53:33.967323,19916.336705034977,19928.88511035531,19889.671208757096,19901.983877004248,168205
2024-06-11 19:53:33.967323,19872.1611746774,19910.776049153483,19870.945102600217,19890.69506197992,183124
2024-06-11 20:53:33.967323,19889.608956386655,19946.613744426784,19860.76216837618,19894.071472214317,347282
2024-06-11 21:53:33.967323,19805.667942574288,19825.374189828635,19803.9315271566,19822.834062903647,214168
2024-06-11 22:53:33.967323,19789.528887987613,19841.803697503565,19791.81277983487,19795.614926677386,213021
2024-06-11 23:53:33.967323,19829.80014047316,19837.001560203378,19796.078356776983,19801.16105616288,454763
2024-06-12 00:53:33.967323,19742.787863136407,19744.920686398153,19741.448956928696,19743.611377291763,402446
2024-06-12 01:53:33.967323,19758.1673062033,19766.59103634883,19759.180666902223,19762.39627820905,389173
2024-06-12 02:53:33.967323,19723.892727659135,19791.454044261638,19694.334830488922,19732.364343713107,484420
2024-06-12 03:53:33.967323,19713.282385044335,19748.93463635187,19685.600469747405,19717.779656223443,303415
2024-06-12 04:53:33.967323,19675.566708707865,19688.87819159109,19665.1069970002,19687.694325611974,445751
2024-06-12 05:53:33.967323,19782.36028995086,19812.09087704988,19719.43193542331,19780.30823483742,423081
2024-06-12 06:53:33.967323,19779.144463869903,19794.413019196927,19699.94622234222,19779.633373600525,221309
2024-06-12 07:53:33.967323,19719.886711733212,19777.26698805481,19712.94606992295,19726.74782715273,345324
2024-06-12 08:53:33.967323,19759.69603961313,19801.965159452568,19767.536894184457,19767.875072757888,235817
2024-06-12 09:53:33.967323,19709.57543264502,19724.444162981374,19686.66600604051,19706.83289025934,227033
2024-06-12 10:53:33.967323,19706.336191511346,19729.063290780006,19689.383548270005,19717.276070009575,269220
2024-06-12 11:53:33.967323,19615.690534917976,19620.017706606333,19567.77777460469,19619.292563815587,124240
2024-06-12 12:53:33.967323,19546.114982399264,19568.466360066417,19543.543403008138,19552.883261370665,480543
2024-06-12 13:53:33.967323,19529.634880924576,19597.526934622423,19535.905511548866,19562.726323164123,157490
2024-06-12 14:53:33.967323,19612.55102764233,19649.339327397996,19576.431561894762,19599.64965216389,451155
2024-06-12 15:53:33.967323,19580.728290182098,19665.963431077096,19585.65416963617,19608.21806622339,286304
2024-06-12 16:53:33.967323,19575.91140599553,19603.848793036756,19595.828299748027,19602.435652103977,130067
2024-06-12 17:53:33.967323,19600.810521160838,19660.07365124292,19546.65247286803,19587.380467324514,334079
2024-06-12 18:53:33.967323,19496.82739806167,19525.42520575264,19467.852356445786,19513.45436780614,490259
2024-06-12 19:53:33.967323,19446.31490970874,19489.475117202095,19472.69707797523,19477.462157386406,387142
2024-06-12 20:53:33.967323,19474.49085204713,19497.38689075165,19445.83533011415,19454.430218838417,402202
2024-06-12 21:53:33.967323,19497.716041269134,19521.05646395605,19506.98586994826,19507.286330149363,456350
2024-06-12 22:53:33.967323,19542.688232387653,19565.91371639417,19498.948242807266,19524.467244627787,120480
2024-06-12 23:53:33.967323,19422.58617176681,19484.666748828215,19391.380455969793,19436.31523685965,394602
2024-06-13 00:53:33.967323,19427.867213016187,19514.34423224647,19422.344875505467,19452.51943532939,376816
2024-06-13 01:53:33.967323,19428.44066181935,19449.136060827735,19412.80408102769,19433.265321308572,496237
2024-06-13 02:53:33.967323,19381.29914731705,19404.99132419583,19348.352499460427,19399.419221293276,246129
2024-06-13 03:53:33.967323,19436.06684110323,19463.385958084953,19405.650000504324,19430.00303573532,188602
2024-06-13 04:53:33.967323,19491.695354555497,19510.003190239993,19468.05846717316,19481.553011860116,389553
2024-06-13 05:53:33.967323,19542.06262556632,19551.563813592664,19505.859425624767,19528.117017815926,129365
2024-06-13 06:53:33.967323,19481.481860217893,19500.894032484633,19472.077452072004,19486.156141654796,373552
2024-06-13 07:53:33.967323,19491.400578696066,19479.68113544472,19455.40036976083,19470.695522862236,386134
2024-06-13 08:53:33.967323,19473.343508946902,19519.180072249783,19452.090067327892,19487.258694432414,202233
2024-06-13 09:53:33.967323,19538.047476147676,19541.393418873955,19523.60080251454,19536.03595078853,306493
2024-06-13 10:53:33.967323,19510.00186170903,19554.143526581363,19510.987070687937,19512.077238896265,404097
2024-06-13 11:53:33.967323,19532.38368159599,19515.64192198858,19475.831807326365,19502.794290063073,260719
2024-06-13 12:53:33.967323,19465.59449009496,19451.39381013562,19440.934335321745,19447.477541362772,320724
2024-06-13 13:53:33.967323,19388.1495549169,19394.113151442656,19353.34099329494,19387.66721015874,189245
2024-06-13 14:53:33.967323,19431.270182447533,19439.96755415775,19420.2339769834,19428.29350127845,470630
2024-06-13 15:53:33.967323,19519.13916530804,19555.99007229964,19443.849993575375,19496.105502706992,394932
2024-06-13 16:53:33.967323,19481.231190534607,19516.869710543993,19454.80502746945,19492.504996627973,326615
2024-06-13 17:53:33.967323,19512.185671070976,19549.009426381494,19542.0048380343,19542.681641522577,423847
2024-06-13 18:53:33.967323,19546.248665281288,19564.214209765243,19512.224611033605,19560.763442774958,202559
2024-06-13 19:53:33.967323,19522.289987236392,19558.770330258696,19503.51883450199,19528.507455044703,284767
2024-06-13 20:53:33.967323,19566.988650458,19579.67245348393,19525.51876016794,19546.57723532012,436855
2024-06-13 21:53:33.967323,19639.015673825554,19624.439627778032,19610.560205589714,19623.47906364342,498763
2024-06-13 22:53:33.967323,19621.029857030335,19630.407756481312,19599.41545752487,19621.68776168792,450146
2024-06-13 23:53:33.967323,19706.918648794486,19709.775987096044,19689.243443718322,19699.919944478625,105943
2024-06-14 00:53:33.967323,19558.29913296454,19637.096938941257,19566.99714113394,19568.932689274137,492948
2024-06-14 01:53:33.967323,19641.355763267846,19657.69750256723,19579.145436651193,19610.027814492896,345088
2024-06-14 02:53:33.967323,19632.576420438334,19632.532078626464,19593.81552134988,19614.380167904805,236842
2024-06-14 03:53:33.967323,19600.233058769263,19616.27776067282,19590.305788527967,19599.429800381513,294139
2024-06-14 04:53:33.967323,19602.91375938059,19639.996311867213,19558.17662696801,19604.01783920829,268612
2024-06-14 05:53:33.967323,19515.16200123082,19527.126870619453,19475.703625679744,19504.639393478243,251175
2024-06-14 06:53:33.967323,19492.798180745052,19493.71935171689,19410.584932639824,19493.655799086366,184409
2024-06-14 07:53:33.967323,19484.19072220092,19517.952264083557,19470.54262347344,19511.511427661953,173733
2024-06-14 08:53:33.967323,19608.40508108506,19623.090788134254,19576.004842068418,19585.40612989903,231474
2024-06-14 09:53:33.967323,19577.022200485782,19560.82896491269,19527.816949774915,19559.492618985347,136840
2024-06-14 10:53:33.967323,19524.64800084013,19597.868481520647,19494.11794095908,19519.06793884069,210436
2024-06-14 11:53:33.967323,19487.686002969243,19498.868775985637,19452.262981934186,19493.98008666146,454705
2024-06-14 12:53:33.967323,19539.89744968218,19541.6457026108,19508.885792825426,19539.750192546566,257272
2024-06-14 13:53:33.967323,19516.529526945433,19563.445197559195,19535.34770239673,19556.187748029548,102983
2024-06-14 14:53:33.967323,19513.0888853989,19576.622790745576,19505.89360880912,19529.699737841198,444123
2024-06-14 15:53:33.967323,19581.869584314576,19562.10761159761,19518.91692390974,19555.363109496866,468613
2024-06-14 16:53:33.967323,19567.976030983617,19591.459925060204,19541.660532216694,19560.216986964268,270151
2024-06-14 17:53:33.967323,19579.41874837078,19633.02333145968,19599.681411999652,19608.64923649091,263792
2024-06-14 18:53:33.967323,19561.130766067843,19595.084523371723,19540.59688946549,19573.546581797043,436449
2024-06-14 19:53:33.967323,19528.28413562616,19617.58688616795,19534.077935068435,19557.163474467157,396813
2024-06-14 20:53:33.967323,19525.85118656227,19539.09882957463,19501.165238903825,19537.558066810547,314048
2024-06-14 21:53:33.967323,19461.904866575613,19488.89518316315,19458.714351785773,19464.382319403943,428979
2024-06-14 22:53:33.967323,19503.21240595622,19484.84844668247,19462.626260825386,19479.18833325717,457368
2024-06-14 23:53:33.967323,19504.017747747588,19520.41197159114,19457.666892348352,19492.241096866164,465707
2024-06-15 00:53:33.967323,19487.964580058528,19511.12669667447,19475.084108174728,19492.49676969829,432848
2024-06-15 01:53:33.967323,19476.972080747928,19563.060799203442,19458.201863890237,19480.76741302953,281921
2024-06-15 02:53:33.967323,19397.990878127963,19431.45900299985,19379.19841369286,19409.99887592701,428546
2024-06-15 03:53:33.967323,19405.321405691353,19396.53355418632,19381.17647931079,19388.966609788742,470022
2024-06-15 04:53:33.967323,19389.97402007506,19418.29842256495,19308.477413443456,19371.830883962404,281172
2024-06-15 05:53:33.967323,19311.642979117554,19376.30179761188,19305.849774817132,19331.717020501324,116449
2024-06-15 06:53:33.967323,19297.84291942227,19382.155072713755,19308.08765703404,19323.65273491802,265147
2024-06-15 07:53:33.967323,19339.077530761417,19343.95600635995,19310.196245635914,19343.85527775875,312403
2024-06-15 08:53:33.967323,19435.22589086585,19482.700195794736,19399.791561681443,19438.164572819274,386890
2024-06-15 09:53:33.967323,19450.773444331273,19533.61275317284,19407.30269272309,19446.893463460867,240027
2024-06-15 10:53:33.967323,19434.65048809532,19480.88485950953,19423.547321531467,19459.770982997004,249177
2024-06-15 11:53:33.967323,19445.31442502252,19467.08458601959,19437.741980312367,19456.0486872087,168280
2024-06-15 12:53:33.967323,19358.874084392446,19390.386221016866,19304.818595649787,19360.110126443746,480557
2024-06-15 13:53:33.967323,19347.102416216476,19425.346733397208,19357.430537471635,19358.784432671284,118263
2024-06-15 14:53:33.967323,19374.663857271244,19383.65819076231,19320.710028486792,19361.795943168338,300697
2024-06-15 15:53:33.967323,19512.98603997192,19510.400056599163,19427.169791682256,19484.9580487926,283477
2024-06-15 16:53:33.967323,19467.26039463221,19481.434691543556,19443.191085169678,19475.340000553544,233363
2024-06-15 17:53:33.967323,19503.755352654098,19499.72296317509,19465.5516574008,19490.417367670227,463144
2024-06-15 18:53:33.967323,19483.32417686334,19504.99597880161,19472.619000495877,19488.681779184964,460480
2024-06-15 19:53:33.967323,19416.295304346226,19457.236437030362,19412.219148437085,19430.247877303987,459258
2024-06-15 20:53:33.967323,19476.70540439863,19505.814730573504,19466.390417319162,19487.38901802974,446488
2024-06-15 21:53:33.967323,19536.515101323446,19574.573706535262,19503.6589643041,19524.985669664075,163225
2024-06-15 22:53:33.967323,19554.91290828162,19595.730135704373,19540.898738318152,19564.53726701623,471011
2024-06-15 23:53:33.967323,19512.377039472314,19529.3164482796,19518.241133094074,19519.06789427649,280671
2024-06-16 00:53:33.967323,19572.05012751674,19603.197259298795,19552.699694614494,19589.207609823297,209758
2024-06-16 01:53:33.967323,19528.623993324716,19561.78281194097,19507.224065743656,19519.11505668368,151591
2024-06-16 02:53:33.967323,19555.33031169277,19555.054015644913,19522.138955777602,19548.457911373695,372743
2024-06-16 03:53:33.967323,19679.806106778968,19661.369806942665,19641.39079346442,19657.980692664194,475600
2024-06-16 04:53:33.967323,19617.398392880554,19614.271520714177,19589.155450266313,19608.45387640766,220107
2024-06-16 05:53:33.967323,19586.332619973964,19582.034798043027,19522.39333332856,19580.13898992752,240943
2024-06-16 06:53:33.967323,19593.87076513605,19622.506508118244,19571.272125806132,19585.121558181905,465121
2024-06-16 07:53:33.967323,19556.10873715942,19569.272927402257,19553.13582050678,19559.947775476092,332558
2024-06-16 08:53:33.967323,19484.066339453613,19498.746634510153,19438.78102376892,19482.414603922785,123717
2024-06-16 09:53:33.967323,19499.810627780585,19517.27822436978,19468.40353101289,19485.842752663088,471370
2024-06-16 10:53:33.967323,19420.424323533887,19469.642097667536,19363.67553219308,19432.727566976784,400388
2024-06-16 11:53:33.967323,19481.93241122535,19496.557107313158,19426.288103298637,19456.407188508543,259853
2024-06-16 12:53:33.967323,19420.00573488932,19456.419493339898,19390.600180275218,19410.435976796853,388962
2024-06-16 13:53:33.967323,19518.25014021897,19498.874050243983,19423.2382330299,19487.93269704773,299662
2024-06-16 14:53:33.967323,19431.13820267901,19457.268130935314,19419.70895680974,19448.770032430915,127208
2024-06-16 15:53:33.967323,19415.033268592673,19462.86569556853,19385.57955565508,19432.666956620633,125584
2024-06-16 16:53:33.967323,19478.923000715626,19490.352109219246,19459.962171042152,19473.342817489116,230234
2024-06-16 17:53:33.967323,19413.653023765975,19440.424537093146,19379.027699896524,19411.79960166742,290854
2024-06-16 18:53:33.967323,19416.316718129754,19434.475862489762,19377.963067378474,19423.172598397625,404628
2024-06-16 19:53:33.967323,19469.48929758516,19532.778256503057,19480.245125178404,19488.52973611175,425752
2024-06-16 20:53:33.967323,19404.139316354587,19438.088262756894,19393.782224746123,19408.155574383687,138347
2024-06-16 21:53:33.967323,19420.64414891036,19434.397922297398,19401.5396339106,19417.3872673103,299119
2024-06-16 22:53:33.967323,19410.753968717177,19458.74545722256,19400.162392487102,19430.381407022724,200254
2024-06-16 23:53:33.967323,19463.316863808523,19517.774834307274,19452.20615639476,19469.472550611586,119895
2024-06-17 00:53:33.967323,19413.361544382195,19443.303518670873,19393.17495632259,19407.625015067682,447545
2024-06-17 01:53:33.967323,19353.417640782733,19381.60535939446,19323.76412901517,19341.60218441347,336857
2024-06-17 02:53:33.967323,19363.405734956665,19371.442620084636,19365.072201385796,19367.699262694314,364218
2024-06-17 03:53:33.967323,19370.53272285277,19390.28434487482,19349.858383276372,19382.548496355972,295908
2024-06-17 04:53:33.967323,19396.801391881312,19430.884494500595,19389.346388335667,19395.073138873267,352974
2024-06-17 05:53:33.967323,19409.294070559394,19442.26905465284,19402.21099793444,19412.395549348115,339088
2024-06-17 06:53:33.967323,19356.41855996456,19389.789316920305,19309.13207130766,19378.394313269193,351119
2024-06-17 07:53:33.967323,19383.249355564803,19407.02616688601,19357.267772241114,19390.006998127243,208410
2024-06-17 08:53:33.967323,19395.81389646691,19455.309976135763,19380.18127788834,19404.660621792176,278708
2024-06-17 09:53:33.967323,19369.28479532887,19387.121940409284,19313.305735653867,19368.94305089086,395502
2024-06-17 10:53:33.967323,19451.226029094807,19466.01602294441,19401.918807577436,19462.231776448094,406163
2024-06-17 11:53:33.967323,19477.69678609615,19495.72355013995,19460.66622372565,19485.923422493684,321690
2024-06-17 12:53:33.967323,19423.62559447984,19454.421309797315,19403.422680378073,19426.358247633554,426027
2024-06-17 13:53:33.967323,19468.761767572767,19464.813892703547,19440.4948854455,19459.185928065242,230172
2024-06-17 14:53:33.967323,19411.844004406117,19425.240338867887,19367.644130448807,19410.451844553878,426986
2024-06-17 15:53:33.967323,19489.779507033607,19459.56871288219,19394.946808028697,19449.806074741,393228
2024-06-17 16:53:33.967323,19488.762484823153,19547.005535983244,19485.085827686904,19507.73585369137,119029
2024-06-17 17:53:33.967323,19480.377029880463,19512.029474628296,19459.517441543238,19466.701737773787,342809
2024-06-17 18:53:33.967323,19513.69935072054,19548.553681443,19507.317173580836,19514.870544236,466258
2024-06-17 19:53:33.967323,19514.59624530809,19555.345154827308,19487.721655998906,19535.509590582828,464506
2024-06-17 20:53:33.967323,19570.936663673976,19593.677456209247,19572.857579584237,19576.61259858255,360184
2024-06-17 21:53:33.967323,19648.750148243245,19699.18450476215,19658.977007045014,19671.45224771525,269495
2024-06-17 22:53:33.967323,19660.4225435438,19721.59132043238,19656.869065591483,19659.182841915106,456360
2024-06-17 23:53:33.967323,19616.921205238912,19645.351284069646,19585.59805203588,19621.49603369723,243209
2024-06-18 00:53:33.967323,19566.74300757546,19608.435611866043,19507.460494322844,19577.020312215955,461788
2024-06-18 01:53:33.967323,19520.327928232586,19537.91236975604,19535.25240172386,19536.22979796768,359927
2024-06-18 02:53:33.967323,19547.625256765976,19567.264138908733,19490.003819781534,19532.374712496978,321325
2024-06-18 03:53:33.967323,19547.036781167917,19568.028443356543,19538.92699477839,19549.432311237808,244111
2024-06-18 04:53:33.967323,19566.409347597455,19584.480036007506,19558.804348588783,19563.26685120431,246524
2024-06-18 05:53:33.967323,19607.27902618561,19626.15097171864,19600.89300277469,19604.62601365611,396979
2024-06-18 06:53:33.967323,19606.897156416508,19634.243358436303,19573.68836966613,19605.276108250007,289280
2024-06-18 07:53:33.967323,19673.05460481477,19681.166628622992,19646.856489817033,19677.952812107873,351052
2024-06-18 08:53:33.967323,19687.484169478732,19684.668965785575,19650.476837529088,19664.719970445974,189766
2024-06-18 09:53:33.967323,19834.273249686154,19847.013093246573,19765.27743528352,19800.728428775456,158192
2024-06-18 10:53:33.967323,19853.730288288392,19837.481237185213,19769.955368646035,19832.011796163704,318269
2024-06-18 11:53:33.967323,19789.475609845373,19792.346980835828,19782.830178815348,19789.15391834289,325740
2024-06-18 12:53:33.967323,19734.89692871,19773.66005178472,19695.58069842007,19735.609293439837,491637
2024-06-18 13:53:33.967323,19776.12427710552,19787.837084515988,19736.98235467414,19759.732914201995,104965
2024-06-18 14:53:33.967323,19737.195305144473,19785.15807091269,19703.293049088705,19748.559774935704,227048
2024-06-18 15:53:33.967323,19809.914518316506,19805.870524592116,19743.476992109703,19784.25979964031,137211
2024-06-18 16:53:33.967323,19819.793018931847,19817.900063637484,19775.50823106411,19807.921680868985,469686
2024-06-18 17:53:33.967323,19800.08426138565,19841.148582430298,19782.09584799405,19804.28023523614,125887
2024-06-18 18:53:33.967323,19766.169119236056,19766.43671527078,19745.406292277137,19761.94054933272,325616
2024-06-18 19:53:33.967323,19695.601449650876,19704.102001418352,19648.747923273935,19686.198188098428,417223
2024-06-18 20:53:33.967323,19657.459609384536,19707.59557897619,19656.61261412242,19663.872440495077,126277
2024-06-18 21:53:33.967323,19722.207868991245,19727.281036463206,19694.012515906878,19706.69238021125,143995
2024-06-18 22:53:33.967323,19736.489504280133,19754.608570455923,19693.040321506243,19717.39706741776,285940
2024-06-18 23:53:33.967323,19651.170543411357,19686.070065223117,19650.506671908926,19655.11012848216,264405
2024-06-19 00:53:33.967323,19656.634414554068,19673.561703559164,19650.266859579697,19663.76917477472,223372
2024-06-19 01:53:33.967323,19681.453879401426,19695.915565171003,19590.600759047866,19683.035043761163,491731
2024-06-19 02:53:33.967323,19621.489741377773,19673.670752673384,19620.250848682066,19638.842171951106,279037
2024-06-19 03:53:33.967323,19621.514790428155,19650.885286623547,19641.578813055155,19646.52842724838,146508
2024-06-19 04:53:33.967323,19642.939910562844,19651.912241945156,19647.11338119244,19649.438863170682,449138
2024-06-19 05:53:33.967323,19577.89103684312,19612.904557459242,19578.718458506784,19592.29034827915,415821
2024-06-19 06:53:33.967323,19636.740490084536,19643.955841110917,19592.50515813234,19610.179716296563,367185
2024-06-19 07:53:33.967323,19631.375813440605,19686.44107910968,19616.987571418736,19638.218942614978,164946
2024-06-19 08:53:33.967323,19699.207111303105,19718.74558756697,19655.71428097414,19692.37150477374,120694
2024-06-19 09:53:33.967323,19735.638488879318,19802.619290082264,19709.5486241868,19745.061607375486,460773
2024-06-19 10:53:33.967323,19702.911669882495,19676.480149233306,19644.898683199513,19676.17813897763,406066
2024-06-19 11:53:33.967323,19626.37830181323,19680.240648053143,19611.312414053795,19629.286886981874,118499
2024-06-19 12:53:33.967323,19636.383786597755,19672.632244252316,19652.977813251706,19655.038650342307,287952
2024-06-19 13:53:33.967323,19690.781759160433,19703.260664178026,19655.348257267207,19680.727947887917,375478
2024-06-19 14:53:33.967323,19710.371975331993,19707.721905072434,19705.1593024013,19706.48033220322,171968
2024-06-19 15:53:33.967323,19917.162917921938,19903.68823165409,19883.210678529817,19899.116906735955,237803
2024-06-19 16:53:33.967323,19925.34968883839,19974.00871335841,19913.394428458814,19927.661432270615,238467
2024-06-19 17:53:33.967323,19986.05786552797,20052.22130201677,19974.864607765,19984.439714279644,313562
2024-06-19 18:53:33.967323,20009.528921563222,20038.02797260753,20016.662082373863,20032.139802454305,476371
2024-06-19 19:53:33.967323,20077.241669252104,20104.085840849802,20035.761056238858,20064.709365019597,438524
2024-06-19 20:53:33.967323,20049.886602179547,20059.26991393242,20037.117673245222,20048.94590278758,473254
2024-06-19 21:53:33.967323,20085.031392182627,20105.6023496238,20084.67143411989,20086.89436381224,455882
2024-06-19 22:53:33.967323,20044.81373888213,20095.76462945455,20037.431490127903,20048.25310308536,122133
2024-06-19 23:53:33.967323,20032.177986942752,20046.275178291595,19999.01009666446,20036.41217274836,422473
2024-06-20 00:53:33.967323,20024.879294620016,20015.823648366135,20008.19421752813,20012.143995356906,476569
2024-06-20 01:53:33.967323,20002.3538667229,20040.793446495725,20015.08179399653,20016.237702326223,121437
2024-06-20 02:53:33.967323,20143.123034914577,20192.637007549063,20106.781536795228,20131.9706306599,296846
2024-06-20 03:53:33.967323,20014.52720242802,20054.40380440492,19990.701216423746,20038.60737103031,439405
2024-06-20 04:53:33.967323,20044.172012888303,20101.228432026615,20023.586127530092,20072.920380549036,233110
2024-06-20 05:53:33.967323,20013.445509026453,20027.419617023592,19984.662397302767,19992.284586989554,203720
2024-06-20 06:53:33.967323,19953.344778456034,20006.27990550795,19959.493064517428,19968.68799370008,321864
2024-06-20 07:53:33.967323,20024.72243789908,20054.258774440703,19967.636375719423,20023.13552354845,110070
2024-06-20 08:53:33.967323,20022.32945170573,20081.96454922829,20024.99487915171,20026.349524503225,418950
2024-06-20 09:53:33.967323,19977.624891535615,20055.15616951948,19923.700704059404,19972.462285606758,281991
2024-06-20 10:53:33.967323,19937.46808776727,19979.37495607746,19930.48955509637,19936.69710014376,299556
2024-06-20 11:53:33.967323,19986.322135958966,19985.283831925353,19933.136040634927,19970.676987590494,349504
2024-06-20 12:53:33.967323,19912.720687165296,19937.716488696344,19913.674787749602,19934.158656004638,315471
2024-06-20 13:53:33.967323,19955.04555230489,19950.245338534987,19911.42347816171,19944.981585483736,103070
2024-06-20 14:53:33.967323,19946.49062537294,20003.982072936746,19941.988436087875,19947.260177478925,321099
2024-06-20 15:53:33.967323,19891.6962718136,19935.891925850672,19895.27371346301,19914.680160098636,467049
2024-06-20 16:53:33.967323,20013.9288476167,20048.973472831764,19966.11168461878,20021.8773645649,101468
2024-06-20 17:53:33.967323,20029.514969125867,20105.14061436167,19998.455398459755,20053.573315680802,211929
2024-06-20 18:53:33.967323,19927.217763238183,19957.63510274234,19925.421060857676,19952.31618634792,183634
2024-06-20 19:53:33.967323,19955.089366625736,19961.671036092517,19958.797868549955,19961.638902086394,359810
2024-06-20 20:53:33.967323,19946.344638398718,19974.14561996924,19900.074162847366,19928.549578847975,327470
2024-06-20 21:53:33.967323,19975.860580896297,19972.833051352256,19968.152206480092,19971.171245587786,124538
2024-06-20 22:53:33.967323,19951.03588249445,19948.763247658375,19880.816080371602,19931.54520866615,385036
2024-06-20 23:53:33.967323,19926.94765317279,19926.087088642005,19885.760007200137,19925.808386592806,432348
2024-06-21 00:53:33.967323,19974.30426233726,19972.83545889128,19891.03631670609,19951.05775054183,432428
2024-06-21 01:53:33.967323,20016.044431910435,20039.123808674256,19971.250319069863,19994.345510250336,202700
2024-06-21 02:53:33.967323,19920.080721726037,19961.597360988624,19906.043862830466,19934.330689897546,483766
2024-06-21 03:53:33.967323,19918.67063794105,19939.248850600405,19916.953305772007,19917.6056281055,220824
2024-06-21 04:53:33.967323,19883.021941760795,19904.925816412324,19893.31796235113,19893.85836254745,489879
2024-06-21 05:53:33.967323,19859.019630789444,19863.085114563528,19814.142107244985,19861.191900918766,187945
2024-06-21 06:53:33.967323,19974.337796581003,19989.428481571747,19927.10030766385,19949.46461293282,235775
2024-06-21 07:53:33.967323,19960.08950244712,19981.660682021637,19928.96752606985,19969.713698480868,445132
2024-06-21 08:53:33.967323,19888.877122237147,19962.369670901644,19857.06997642167,19906.669500764114,407330
2024-06-21 09:53:33.967323,19935.762559501945,19953.535396242463,19914.830458614928,19952.562598116852,113417
2024-06-21 10:53:33.967323,20052.73839443795,20106.495888359248,20030.827475244096,20058.670407967486,460868
2024-06-21 11:53:33.967323,20166.474359414682,20111.2017311283,20087.460266927803,20110.293670995045,442279
2024-06-21 12:53:33.967323,20056.417507282986,20070.73653866654,20009.06128103553,20034.325172697343,445088
2024-06-21 13:53:33.967323,19967.01920197751,20036.021634260618,19979.499786851502,20010.11346905403,281714
2024-06-21 14:53:33.967323,20072.921956350863,20089.20497626511,20046.24470036275,20073.45902651336,472694
2024-06-21 15:53:33.967323,20028.641169078346,20043.202854836665,19995.290012466852,20038.075553232422,120416
2024-06-21 16:53:33.967323,20075.061364966863,20070.20145261541,20045.747248312065,20060.266524639734,452285
2024-06-21 17:53:33.967323,20081.313178402786,20105.365256359666,20085.822267518673,20098.9982273112,334091
2024-06-21 18:53:33.967323,20037.10513543114,20052.899938562565,20038.51741129033,20052.651703732296,357475
2024-06-21 19:53:33.967323,20041.103142354747,20072.842486569454,20022.740133305422,20049.675435929206,104478
2024-06-21 20:53:33.967323,19877.236473520228,19929.244661355795,19877.76935197552,19887.61206892575,354932
2024-06-21 21:53:33.967323,19846.165856785734,19870.55365525988,19821.30437175083,19836.39268685904,485915
2024-06-21 22:53:33.967323,19818.74601225978,19835.32630858429,19812.591057905054,19823.76427928938,453875
2024-06-21 23:53:33.967323,19776.423828991,19766.38641331621,19757.509785508602,19761.375120191136,237243
2024-06-22 00:53:33.967323,19830.840531247122,19851.554143922745,19820.54373716931,19842.99568538772,207096
2024-06-22 01:53:33.967323,19784.474997785517,19781.149230879346,19767.91686782991,19771.48861648969,473942
2024-06-22 02:53:33.967323,19732.13065520821,19784.70093206779,19739.29790966094,19749.48639215484,274397
2024-06-22 03:53:33.967323,19765.244725742476,19806.298625955696,19700.522080662864,19756.02342101914,405166
2024-06-22 04:53:33.967323,19820.58880887293,19845.747861213207,19826.04329178957,19828.08708547245,407296
2024-06-22 05:53:33.967323,19769.668509097148,19768.165323885984,19755.99372750922,19756.293977913476,241967
2024-06-22 06:53:33.967323,19777.83836132234,19836.290661545452,19801.600207207422,19814.452165521223,283210
2024-06-22 07:53:33.967323,19803.214976581345,19825.61145918318,19786.481747692316,19814.963818572203,468494
